% city_min.dat (city_minor.dat)
% This file needs AZ_PROJ v1.1
% A list of ca 600 cities that I found somewhere.
% The original file had a date of 26 Feb 89
% I have no idea who holds the copyright.
% My thanks go to the original compiler of this data.
% My apologies for not knowing who you are
% or being able to give you your due credit.
% Joe NA3T, Jul 97
%
% Spelling mistakes corrected ... 
% Lat/Long's re-checked using Times World Atlas
% Mark G4KGA, Sept 98
%
% data format for this file
% city:name:lat:lon:scaling factor for font size:comment
%
% This file adds a bit of decoration to maps drawn
% for UHF, ie with scales <250km/cm, where some maps
% have no geographical features and only grid square labels.
% Depending on your part of the world, these maps will
% still be empty or could be very crowded with cities.
% Suggest only use on maps with scales <=250km/cm
%
city:Indianapolis:39.75:-86.17:1:Comment ignored by AZ_PROJ
city:Jackson:32.33:-90.18:1:Comment ignored by AZ_PROJ
city:Jacksonville:30.33:-81.67:1:Comment ignored by AZ_PROJ
city:Juarez:31.70:-106.48:1:Comment ignored by AZ_PROJ
city:Juneau:58.33:-134.33:1:Comment ignored by AZ_PROJ
city:Kansas City,KS:39.08:-94.62:1:Comment ignored by AZ_PROJ
%city:Kansas City,MO:39.03:-94.55:1:Comment ignored by AZ_PROJ
city:Keene:42.92:-72.28:1:Comment ignored by AZ_PROJ
city:Kelso:46.13:-122.90:1:Comment ignored by AZ_PROJ
city:Ketchikan:55.42:-131.67:1:Comment ignored by AZ_PROJ
city:Key West:24.57:-81.80:1:Comment ignored by AZ_PROJ
city:Kings Beach:39.25:-120.01:1:Comment ignored by AZ_PROJ ??
city:Knoxville:36.00:-83.95:1:Comment ignored by AZ_PROJ
city:Kodiak:57.82:-152.50:1:Comment ignored by AZ_PROJ
city:Laconia:43.53:-71.48:1:Comment ignored by AZ_PROJ
city:Laredo:27.53:-99.37:1:Comment ignored by AZ_PROJ
city:Largo:27.90:-82.78:1:Comment ignored by AZ_PROJ
city:Las Vegas:36.17:-115.17:1:Comment ignored by AZ_PROJ
city:Lexington:38.03:-84.50:1:Comment ignored by AZ_PROJ
city:Little Rock:34.70:-92.28:1:Comment ignored by AZ_PROJ
city:Logan:41.75:-111.83:1:Comment ignored by AZ_PROJ
city:London:42.97:-81.25:1:Comment ignored by AZ_PROJ
city:Lone Pine:36.58:-118.07:1:Comment ignored by AZ_PROJ
city:Los Angeles:34.00:-118.25:1:Comment ignored by AZ_PROJ
city:Louisville:38.22:-85.80:1:Comment ignored by AZ_PROJ
city:Lutherville:39.43:-76.62:1:Comment ignored by AZ_PROJ
city:Mackinaw City:45.78:-84.72:1:Comment ignored by AZ_PROJ
city:Macon:32.82:-83.62:1:Comment ignored by AZ_PROJ
city:Madison:43.07:-89.37:1:Comment ignored by AZ_PROJ
city:Manchester:42.98:-71.47:1:Comment ignored by AZ_PROJ
city:Martinsburg:39.47:-77.98:1:Comment ignored by AZ_PROJ
city:Memphis:35.17:-90.00:1:Comment ignored by AZ_PROJ
city:Menomminee:45.12:-87.62:1:Comment ignored by AZ_PROJ
city:Miami:25.75:-80.25:1:Comment ignored by AZ_PROJ
city:Milwaukee:43.05:-87.93:1:Comment ignored by AZ_PROJ
city:Minneapolis:45.00:-93.25:1:Comment ignored by AZ_PROJ
city:Montgomery:32.37:-86.33:1:Comment ignored by AZ_PROJ
city:Montpelier:44.27:-72.57:1:Comment ignored by AZ_PROJ
city:Morristown:40.80:-74.48:1:Comment ignored by AZ_PROJ
city:Mt Rushmore:43.87:-103.68:1:Comment ignored by AZ_PROJ
city:Mt Vernon:40.90:-73.83:1:Comment ignored by AZ_PROJ
city:Nashua:42.73:-71.47:1:Comment ignored by AZ_PROJ
city:Nashville:36.17:-86.83:1:Comment ignored by AZ_PROJ
city:Natchez:31.58:-91.42:1:Comment ignored by AZ_PROJ
city:New Haven:41.30:-72.92:1:Comment ignored by AZ_PROJ
city:New London:41.35:-72.10:1:Comment ignored by AZ_PROJ
city:New Orleans:30.00:-90.05:1:Comment ignored by AZ_PROJ
city:New York:40.76:-73.96:1:Comment ignored by AZ_PROJ
city:Niagara Falls:43.10:-79.07:1:Comment ignored by AZ_PROJ
city:Nogales:31.33:-110.93:1:Comment ignored by AZ_PROJ
city:Nome:64.50:-165.50:1:Comment ignored by AZ_PROJ
city:Norfolk:36.90:-76.30:1:Comment ignored by AZ_PROJ
city:Ocala:29.18:-82.15:1:Comment ignored by AZ_PROJ
city:Ogden:41.23:-111.98:1:Comment ignored by AZ_PROJ
city:Oklahoma City:35.47:-97.55:1:Comment ignored by AZ_PROJ
city:Old Faithful:44.45:-110.82:1:Comment ignored by AZ_PROJ
city:Orlando:28.55:-81.35:1:Comment ignored by AZ_PROJ
city:Palo Alto:37.43:-122.17:1:Comment ignored by AZ_PROJ
city:Pendleton:45.67:-118.77:1:Comment ignored by AZ_PROJ
city:Peoria:40.72:-89.63:1:Comment ignored by AZ_PROJ
city:Philadelphia:40.00:-75.17:1:Comment ignored by AZ_PROJ
city:Phoenix:33.50:-112.05:1:Comment ignored by AZ_PROJ
city:Pittsburgh:40.43:-80.00:1:Comment ignored by AZ_PROJ
city:Pittsford:43.10:-77.55:1:Comment ignored by AZ_PROJ
city:Pocatello:42.88:-112.43:1:Comment ignored by AZ_PROJ
city:Pompano Beach:26.23:-80.12:1:Comment ignored by AZ_PROJ
city:Port Arthur:29.92:-93.93:1:Comment ignored by AZ_PROJ
city:Portland:43.68:-70.30:1:Comment ignored by AZ_PROJ
city:Portland:45.53:-122.67:1:Comment ignored by AZ_PROJ
city:Pribilof Is:57.08:-170.25:1:Comment ignored by AZ_PROJ
city:Prince Rupert:54.30:-130.28:1:Comment ignored by AZ_PROJ
city:Providence:41.83:-71.47:1:Comment ignored by AZ_PROJ
city:Prudhoe Bay:70.33:-148.42:1:Comment ignored by AZ_PROJ
city:Pueblo:38.28:-104.63:1:Comment ignored by AZ_PROJ
city:Raleigh:35.70:-78.67:1:Comment ignored by AZ_PROJ
city:Redding:40.58:-122.40:1:Comment ignored by AZ_PROJ
